,p,m,p_type,m_type,p_start,p_area,p_axis,p_eccentricity,m_start,m_area,m_axis,m_eccentricity,neighbor_m,neighbor_p,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
7,73,54,1,2,-57,288.0,20.00590306453981,0.39140611910873085,-115,359.0,23.977496329895768,0.6015163738147838,6,1,0.6902147900446707,0.601762287897316,53,6,22.53539997729997,1.0376885118388772,True,72,129,54,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003001.tif,0.1944,3.0
0,41,13,1,2,-115,462.0,26.33791408537852,0.5136267599832415,-124,470.0,27.18768081097657,0.5672064657257088,2,4,1.2144461842805407,0.36162239259224993,41,56,36.111156839032006,9.643287547609713,False,9,124,41,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003002.tif,0.1944,3.0
1,41,16,1,2,-115,462.0,26.33791408537852,0.5136267599832415,-124,647.0,36.81069620161077,0.7890734747228801,0,4,1.0728522242609695,0.9213973936967594,10,39,30.635322256835295,5.001277520996244,False,9,124,41,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003002.tif,0.1944,3.0
0,16,8,1,2,-101,529.0,30.665609619312484,0.6835897983521124,-101,426.0,23.572738791352513,0.18940430055156146,2,2,0.7423888894484595,1.0183758146808772,7,50,38.90754035309843,13.023914079588197,False,0,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
1,16,9,1,2,-101,529.0,30.665609619312484,0.6835897983521124,-101,535.0,27.158938252933776,0.33390973058230283,1,2,1.4029345569870715,1.0636473561546467,13,49,27.7741205760685,3.402857158180353,False,0,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
2,16,17,1,2,-101,529.0,30.665609619312484,0.6835897983521124,-101,449.0,28.760265591864645,0.7115506564773799,2,2,0.41762787639703713,0.3797156666725261,55,34,43.36835017926438,14.18502877835177,False,0,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
3,16,23,1,2,-101,529.0,30.665609619312484,0.6835897983521124,-101,647.0,38.22997689751131,0.8221816098644099,2,3,1.301030069596525,0.2612971778185309,42,33,28.5109420976168,1.43897219969792,False,0,101,16,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003003.tif,0.1944,3.0
0,47,25,1,2,-98,475.0,26.70166766690751,0.5165760177263188,-109,485.0,29.191609317520804,0.6853404797409307,2,2,0.8622834759727303,1.2622098970173494,38,12,32.34111908366894,7.466860123263354,False,11,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
1,47,27,1,2,-98,475.0,26.70166766690751,0.5165760177263188,-109,386.0,23.904544666838557,0.5005444150995557,1,2,1.2604500368555076,0.10801351839771456,47,1,22.973747121314112,0.8317592962273737,True,11,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
2,47,45,1,2,-98,475.0,26.70166766690751,0.5165760177263188,-103,555.0,31.866067189032893,0.7155552983729896,1,2,1.4048475869367996,0.03782511439887948,16,30,43.98952423397409,16.78867165543793,False,11,109,47,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
3,46,27,1,2,-98,451.0,25.709052187257605,0.4817430322300886,-109,386.0,23.904544666838557,0.5005444150995557,4,1,0.8046173499444329,1.0169385383096596,52,10,34.964882482604175,10.728850060675784,False,11,109,27,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
4,47,27,1,2,-98,475.0,26.70166766690751,0.5165760177263188,-109,386.0,23.904544666838557,0.5005444150995557,3,1,1.2604500368555076,0.10801351839771456,47,1,22.973747121314112,0.8317592962273737,True,11,109,27,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_003004.tif,0.1944,3.0
0,37,4,1,2,-57,458.0,25.857097731570263,0.4776731465315501,-66,721.0,38.38269168957449,0.7769353746570495,4,1,0.11904735417846357,1.3353142474793032,31,43,120.75989976955658,95.34026372025515,False,9,66,37,20220802_YAV2104xYAV2105_001_05_R3D_REF_rigid_004003.tif,0.1944,3.0
